question_id,front,back,topic,tags
BNDES-2024-P2-Q051,"BNDES 2024 Prova 2 Q51: O código malicioso é aquele programa de computador que tem o potencial de danificar sua vítima, mas nem sempre age dessa forma. Alguns códigos maliciosos optam por furtar dados pessoais, enquanto outros usam recursos de computação da vítima em benefício próprio, sem o conhe- cimento ou a autorização da vítima. Dentre esses códigos maliciosos, existe uma certa categoria que visa utilizar có- digo Javascript malicioso para furtar dados de cartão de crédito e outras informações preenchidas em páginas de pagamento de web sites de e-Commerce. Essa categoria de códigos maliciosos é conhecida como (A) worm (B) formjacking (C) downloader (D) ransomware (E) cryptojacking",Resposta correta: C. Tema: Criptografia e Hash. Referencias: NIST SP 800-57; NIST SP 800-52r2 (TLS); RFC 8446 (TLS 1.3).,Criptografia e Hash,concurso::bndes2024 ciber::prova2 reviewed::high q::51
BNDES-2024-P2-Q052,"BNDES 2024 Prova 2 Q52: A engenharia social é uma técnica de manipulação que visa persuadir pessoas a cometerem erros ou burlar po- líticas de segurança, de forma que o adversário tenha êxito em ações maliciosas que não seriam viáveis sem a participação da vítima. Dentre os métodos mais comuns de engenharia social, existe um que tem como objetivo seguir um membro autorizado da equipe em uma área de acesso restrito e se aproveitar da cortesia social para fa- zer com que a pessoa segure a porta para o atacante ou para convencer a pessoa de que o atacante também está autorizado a ficar na área de acesso restrito. Esse método de engenharia social é conhecido como (A) baiting (B) phishing (C) smishing (D) tailgating (E) honeytrap",Resposta correta: B. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::52
BNDES-2024-P2-Q053,"BNDES 2024 Prova 2 Q53: O reconhecimento é uma tática adversária que consiste em coletar informação do sistema-alvo de forma ativa ou passiva para auxiliar nas demais fases de um ataque. Uma ferramenta simples e poderosa pode auxiliar as atividades de avaliação de um red team ou de um teste de pene- tração, realizando investigação e inteligência com fontes abertas (OSINT – Open Source Intelligence) para ajudar na coleta de informações de um domínio, como nomes, e-mails, IP, subdomínios e URL, usando recursos públicos. Essa ferramenta é a (A) ghidra (B) hashcat (C) steghide (D) setoolkit (E) theHarvester",Resposta correta: C. Tema: Cibersegurança - geral. Referencias: NIST CSF 2.0; OWASP; CIS Controls v8.,Cibersegurança - geral,concurso::bndes2024 ciber::prova2 reviewed::high q::53
BNDES-2024-P2-Q054,"BNDES 2024 Prova 2 Q54: A estratégia de defesa em profundidade implica a implan- tação de camadas de segurança independentes. Essa estratégia é amplamente adotada na segurança do pe- rímetro da rede de comunicação de dados, por meio da implantação de componentes de segurança. Um desses componentes opera no nível de aplicação como um in- termediário na comunicação entre as aplicações das es- tações internas e os servidores externos, para proteger a privacidade e aplicar políticas corporativas de restrição de acesso a sítios externos. Esse componente de segurança é o (A) firewall proxy (B) firewall com estado (C) gateway VPN (D) filtro de pacotes (E) intrusion detection system",Resposta correta: D. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::54
BNDES-2024-P2-Q056,"BNDES 2024 Prova 2 Q56: A fim de garantir a segurança da informação, é preciso ado- tar um conjunto de medidas de proteção para tornar siste- mas de informação e sistemas de comunicação resistentes a ataques. Dentre essas medidas de proteção, existe uma que visa fornecer evidências que podem ser armazenadas e, posteriormente, apresentadas a terceiros, para resolver disputas que surgem se e quando uma comunicação é ne- gada por uma das entidades envolvidas. Essa medida de proteção é conhecida como (A) integridade (B) autenticidade (C) irretroatividade (D) irretratabilidade (E) confidencialidade","Resposta correta: C. Tema: Governança, Risco e Compliance. Referencias: ISO/IEC 27001/27002; NIST CSF 2.0; LGPD e guias ANPD.","Governança, Risco e Compliance",concurso::bndes2024 ciber::prova2 reviewed::high q::56
BNDES-2024-P2-Q057,"BNDES 2024 Prova 2 Q57: O padrão IEEE 802.1X fornece um controle de acesso à rede de comunicação de dados, através de um mecanis- mo de autenticação que envolve três partes: o suplican- te, o autenticador e o servidor de autenticação. Durante o processo de autenticação, a entidade que deseja acessar a rede (suplicante) interage diretamente com a entidade que fornece o acesso à rede (autenticador). O autentica- dor interage diretamente com a entidade que decide se o suplicante pode ou não acessar a rede (servidor de au- tenticação). O protocolo de comunicação utilizado pelo suplicante para interagir com o autenticador durante o processo de autenticação é o (A) EAP (B) SAML (C) LDAP (D) OAuth2 (E) RADIUS",Resposta correta: B. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::57
BNDES-2024-P2-Q058,"BNDES 2024 Prova 2 Q58: Os Controles CIS (Center for Internet Security) refletem o consenso de uma comunidade internacional de indivíduos e instituições voluntários sobre importantes controles de segurança. O Controle CIS de defesas de malware visa impedir ou controlar a instalação, disseminação e execu- ção de aplicações, códigos ou scripts maliciosos em ati- vos corporativos. Uma das medidas de segurança definidas para a implan- tação desse controle é (A) exigir MFA para aplicações expostas externamente. (B) estabelecer e manter um inventário de contas de serviço. (C) definir e manter o controle de acesso baseado em funções. (D) desabilitar a execução e reprodução automática para mídias removíveis. (E) restringir privilégios de administrador a contas de ad- ministrador dedicadas.",Resposta correta: D. Tema: Criptografia e Hash. Referencias: NIST SP 800-57; NIST SP 800-52r2 (TLS); RFC 8446 (TLS 1.3).,Criptografia e Hash,concurso::bndes2024 ciber::prova2 reviewed::high q::58
BNDES-2024-P2-Q059,"BNDES 2024 Prova 2 Q59: As equipes do Security Operation Center (SOC) da orga- nização, muitas vezes, são inundadas com tarefas repeti- tivas e demoradas que prejudicam e reduzem a eficiência na resposta aos incidentes. Para minimizar esse proble- ma, um conjunto de tecnologias de segurança cibernética permite que as organizações respondam a alguns inci- dentes automaticamente, possibilitando que os adminis- tradores lidem com alertas de segurança, sem a neces- sidade de intervenção manual. Para isso, englobam três importantes recursos de software usados pelas equipes de cibersegurança: gerenciamento de casos e de fluxos de trabalho; automação de tarefas e acesso a meios cen- tralizados de consulta; e compartilhamento de informa- ções sobre ameaças. Esse conjunto de tecnologias de segurança cibernética é conhecido como (A) IPS (B) DLP (C) WAF (D) CASB (E) SOAR",Resposta correta: D. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::59
BNDES-2024-P2-Q061,"BNDES 2024 Prova 2 Q61: Os Benchmarks CIS (Center for Internet Security) são re- comendações de configurações técnicas para manter ou aumentar a segurança de uma tecnologia específica. Por exemplo, no CIS Red Hat Enterprise Linux 9 Benchmark v1.0.0, encontram-se recomendações de configuração técnica relevantes para o sistema RHEL 9. Dentre as re- comendações para a configuração de sistemas de arqui- vos, os diretórios que são usados para funções de todo o sistema podem ser protegidos, ainda mais quando são colocados em partições separadas. Isso fornece proteção para exaustão de recursos e permite o uso de opções de montagem que são aplicáveis ao uso pretendido do dire- tório. Em particular, para o sistema de arquivos do /tmp, a recomendação é montá-lo em uma partição separada e usar opções de montagem para evitar três ameaças nes- se sistema de arquivos: (1) criação de arquivos especiais de dispositivos de bloco ou de fluxo; (2) criação de arquivos com permissão de setuid; (3) execução de arquivos binários. Respectivamente, essas opções de montagem são (A) nodev, nosuid e noexec (B) nodev, nosetuid e norun (C) nodev, nosetuid e noexec (D) nospecdev, nosuid e nofork (E) nospecdev, nosetuid e norun",Resposta correta: C. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::61
BNDES-2024-P2-Q062,"BNDES 2024 Prova 2 Q62: Os Controles CIS (Center for Internet Security) refletem o conhecimento combinado de inúmeros especialistas de várias áreas de segurança e de vários setores, que com- partilham percepções sobre ataques e invasores, identi- ficam as causas básicas e as traduzem em classes de ação defensivas. A versão 8 dos Controles CIS apresenta Grupos de Implementação (IG, sigla em inglês) de Con- troles CIS, e cada IG identifica um subconjunto dos Con- troles CIS que a comunidade avaliou amplamente para serem aplicáveis a uma empresa com um perfil de risco e recursos semelhantes para implementação. Dentre es- ses IG, um deles é recomendado para uma empresa que emprega especialistas em segurança especializados nas diferentes facetas da segurança cibernética (por exemplo, gestão de riscos, teste de invasão, segurança de aplica- ções) e na qual os ativos e os dados contêm informações ou funções confidenciais que estão sujeitas à supervisão regulatória e de conformidade, o que obriga a empresa a abordar a disponibilidade dos serviços e a confidenciali- dade e integridade dos dados sensíveis. Esse Grupo de Implementação de Controle CIS é o (A) IG1 (B) IG2 (C) IG3 (D) IG4 (E) IG5","Resposta correta: D. Tema: Governança, Risco e Compliance. Referencias: ISO/IEC 27001/27002; NIST CSF 2.0; LGPD e guias ANPD.","Governança, Risco e Compliance",concurso::bndes2024 ciber::prova2 reviewed::high q::62
BNDES-2024-P2-Q063,"BNDES 2024 Prova 2 Q63: Conforme descrito no documento CIS Microsoft Windows Server 2019 Standalone Benchmark v1.0.0, os usuários devem ser educados sobre a seleção e a manutenção adequadas de senhas pessoais, especialmente com re- lação ao comprimento. Os tipos de ataques de senha in- cluem ataques de dicionário (que tentam usar palavras e frases comuns) e ataques de força bruta (que tentam todas as combinações possíveis de caracteres). Além disso, os invasores, às vezes, tentam obter o banco de dados de contas para que possam usar ferramentas para descobrir as contas e as senhas. Segundo esse benchmark, a recomendação para o ta- manho das senhas no ambiente corporativo é de quantos caracteres? (A) 6 (B) 8 (C) 10 (D) 12 (E) 14 ou mais",Resposta correta: B. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::63
BNDES-2024-P2-Q064,"BNDES 2024 Prova 2 Q64: A implementação dos controles de segurança da infor- mação é realizada com os mecanismos de segurança. Pode-se usar um método ou processo para assegurar a integridade de uma unidade de dados ou de um fluxo de unidade de dados, produzindo um código de verificação de integridade representado por um bloco de bits de ta- manho fixo. Esse bloco é conhecido como (A) marca d’água (B) certificado digital (C) carimbo de tempo (D) valor de enchimento (E) resumo de mensagem",Resposta correta: B. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::64
BNDES-2024-P2-Q065,"BNDES 2024 Prova 2 Q65: Um CSIRT (Computer Security Incident Response Team) é capaz não apenas de coletar e avaliar relatórios de in- cidentes de segurança da informação, mas também de analisar dados relevantes e executar análises técnicas detalhadas do incidente em si e de quaisquer artefatos usados. A partir dessa análise, a mitigação e as etapas para se recuperar do incidente podem ser recomendadas. De acordo com o FIRST CSIRT Services Framework, o serviço de mitigação e recuperação está definido para a área de serviço de (A) Consciência Situacional (B) Transferência de Conhecimento (C) Gestão de Vulnerabilidade (D) Gestão de Eventos de Segurança da Informação (E) Gestão de Incidentes de Segurança da Informação","Resposta correta: E. Tema: SOC, SIEM e Resposta a Incidentes. Referencias: NIST SP 800-61r2; MITRE ATT&CK; CISA Incident Response Guides.","SOC, SIEM e Resposta a Incidentes",concurso::bndes2024 ciber::prova2 reviewed::high q::65
BNDES-2024-P2-Q066,"BNDES 2024 Prova 2 Q66: A taxonomia das táticas, técnicas e subtécnicas adversárias proposta pela MITRE ATT&CK® estabelece uma linguagem comum para compartilhar informações sobre ameaças cibernéticas e para colaborar na prevenção de ameaças. Um exemplo de técnica da tática de evasão de defesa da matriz para empresas da MITRE ATT&CK® é (A) criar conta. (B) usar força bruta. (C) ocultar artefatos. (D) coletar informações do host da vítima. (E) criar e modificar processos do sistema.",Resposta correta: B. Tema: Cibersegurança - geral. Referencias: NIST CSF 2.0; OWASP; CIS Controls v8.,Cibersegurança - geral,concurso::bndes2024 ciber::prova2 reviewed::high q::66
BNDES-2024-P2-Q067,"BNDES 2024 Prova 2 Q67: O Common Weakness Enumeration (CWE) é uma base de conhecimento sobre fraquezas comuns em hardware e software que, sob certas circunstâncias, podem contribuir para a introdução de vulnerabilidades. O CWE Top 25 de 2023 demonstra as fraquezas de software mais comuns e impactantes atualmente. Dentre essas 25 fraquezas, destaca-se uma na qual o servidor web recebe uma URL e recupera o conteúdo dessa URL, mas não garante suficientemente que a solicitação seja enviada ao destino esperado, permitindo que o servidor seja usado como um proxy para realizar a varredura de portas de hosts em redes internas. Essa fraqueza é listada no CWE como (A) SSRF (B) CSRF (C) Out-of-bounds read (D) Missing Authorization (E) Deserialization of Untrusted Data",Resposta correta: D. Tema: Segurança de Aplicações Web. Referencias: OWASP Top 10; OWASP ASVS; MITRE CWE.,Segurança de Aplicações Web,concurso::bndes2024 ciber::prova2 reviewed::high q::67
BNDES-2024-P2-Q068,"BNDES 2024 Prova 2 Q68: O Common Vulnerability Scoring System (CVSS) é um framework aberto para comunicar as características e a gravidade das vulnerabilidades de sistemas que propõe uma maneira de capturar as principais características de uma vulnerabilidade e de produzir uma pontuação numérica que reflete sua gravidade e pode ser traduzida em uma representação qualitativa. Os quatro grupos de métricas definidos no CVSS versão 4.0 são: (A) Base, Threat, Temporal e Supplemental (B) Base, Threat, Environmental e Temporal (C) Base, Threat, Environmental e Supplemental (D) Base, Temporal, Environmental e Supplemental (E) Threat, Temporal, Environmental e Supplemental",Resposta correta: D. Tema: Cibersegurança - geral. Referencias: NIST CSF 2.0; OWASP; CIS Controls v8.,Cibersegurança - geral,concurso::bndes2024 ciber::prova2 reviewed::high q::68
BNDES-2024-P2-Q069,"BNDES 2024 Prova 2 Q69: A norma ABNT NBR ISO/IEC 27002:2022 organiza os controles de segurança em diferentes categorias (ou temas), e cada controle está associado a cinco atributos com valores de atributo correspondentes. Dentre esses atributos, o de domínios de segurança é usado para visualizar controles na perspectiva de quatro domínios de segurança da informação. Os valores desse atributo consistem em: (A) Confidencialidade, Integridade, Disponibilidade e Resiliência (B) Governança, Defesa, Continuidade e Segurança_física (C) Governança, Confidencialidade, Integridade e Disponibilidade (D) Governança_e_Ecossistema, Proteção, Defesa e Resiliência (E) Governança_e_Ecossistema, Proteção, Defesa e Segurança_física",Resposta correta: A. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::69
BNDES-2024-P2-Q070,"BNDES 2024 Prova 2 Q70: Um Sistema de Gestão da Segurança da Informação (SGSI) deve ser integrado aos processos da organização e à estru- tura de administração global para que a segurança da informação seja considerada no projeto dos processos, sistemas de informação e controles. A organização deve melhorar continuamente a pertinência, a adequação e a eficácia do SGSI. A norma ABNT NBR ISO/IEC 27001:2022 define vários itens que fazem parte da melhoria do SGSI. Dentre esses itens, encontra-se a(o) (A) auditoria interna (B) análise crítica pela direção (C) não conformidade e ação corretiva (D) monitoramento, a medição, a análise e a avaliação (E) tratamento de riscos de segurança da informação",Resposta correta: C. Tema: IAM e Controle de Acesso. Referencias: NIST SP 800-63; CIS Controls v8; OWASP ASVS (Authentication).,IAM e Controle de Acesso,concurso::bndes2024 ciber::prova2 reviewed::high q::70
